date,name,mean,.geo
2024-05-22,Bangalore,0.0277561095581837,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-05-22,Chennai,0.0301969843126095,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-05-22,Hyderabad,0.0464274687409305,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-05-22,Mumbai,0.0523550154805156,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-05-23,Chennai,0.036505922908014,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-05-23,Mumbai,0.0436913706285743,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-05-24,Delhi,0.047070716619655,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-05-24,Hyderabad,0.0493279931808796,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-05-24,Mumbai,0.0467285225977375,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-05-25,Delhi,0.051810208089569,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-05-25,Mumbai,0.0423604308965898,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-05-26,Delhi,0.0424720602852106,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-05-26,Hyderabad,0.0449236143733093,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-05-26,Mumbai,0.0382626416817924,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-05-27,Bangalore,0.0386840176853546,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-05-27,Delhi,0.0515928889816208,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-05-28,Delhi,0.0549994338939091,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-05-28,Hyderabad,0.038202472459174,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-05-29,Hyderabad,0.040100995690451,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-05-29,Mumbai,0.0343669503927194,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-05-30,Bangalore,0.0352470019963457,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-05-30,Chennai,0.0444110432527188,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-05-30,Delhi,0.0440346747636809,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
2024-05-30,Hyderabad,0.0420268863471219,"{""type"":""Point"",""coordinates"":[78.4867,17.385]}"
2024-05-30,Mumbai,0.0313860684505333,"{""type"":""Point"",""coordinates"":[72.8777,19.076]}"
2024-05-31,Bangalore,0.0353535340569036,"{""type"":""Point"",""coordinates"":[77.5946,12.971600000000002]}"
2024-05-31,Chennai,0.0409115703085128,"{""type"":""Point"",""coordinates"":[80.2707,13.0827]}"
2024-05-31,Delhi,0.0418079076824427,"{""type"":""Point"",""coordinates"":[77.209,28.613900000000005]}"
