system:index,fire_nov,fire_oct,hcho,lat,lon,u_component_of_wind_10m,v_component_of_wind_10m,.geo
183,313.67999267578125,,2.835364045485579E-4,29.2,76.75,0.46539212531513646,-0.39610971940888284,"{""type"":""Point"",""coordinates"":[76.75,29.200000000000003]}"
184,,,2.5096987527011266E-4,29.2,76.9,0.4948012371857962,-0.43113440473874426,"{""type"":""Point"",""coordinates"":[76.90000000000002,29.200000000000003]}"
185,,,2.9814672565749633E-4,29.2,77.05,0.544765294260449,-0.43658891320228577,"{""type"":""Point"",""coordinates"":[77.05,29.200000000000003]}"
186,,,3.047450043841706E-4,29.2,77.2,0.5762845271163517,-0.4466369953420429,"{""type"":""Point"",""coordinates"":[77.2,29.200000000000003]}"
187,,,2.917913615920851E-4,29.2,77.35,0.6198483698897893,-0.4968126409583621,"{""type"":""Point"",""coordinates"":[77.35,29.200000000000003]}"
188,,,2.9153564159027965E-4,29.2,77.5,0.6519250571727753,-0.5182895561059315,"{""type"":""Point"",""coordinates"":[77.5,29.200000000000003]}"
189,,,1.9181365910140007E-4,29.35,74.5,-0.10246811774041917,-0.3784485187795427,"{""type"":""Point"",""coordinates"":[74.5,29.35]}"
190,,,2.040413650300287E-4,29.35,74.65,-0.08177346984545385,-0.38415191504690394,"{""type"":""Point"",""coordinates"":[74.65000000000002,29.35]}"
191,,,2.189549369625343E-4,29.35,74.8,-0.07547938889927333,-0.39229061404863985,"{""type"":""Point"",""coordinates"":[74.8,29.35]}"
192,,,2.2403432519443374E-4,29.35,74.95,-0.0859255558914609,-0.39505516754256365,"{""type"":""Point"",""coordinates"":[74.95,29.35]}"
193,,,2.4323719531797874E-4,29.35,75.1,-0.13972635070482894,-0.378633658753501,"{""type"":""Point"",""coordinates"":[75.1,29.35]}"
194,,,2.3338935989603398E-4,29.35,75.25,-0.19590378668573158,-0.3281809813446469,"{""type"":""Point"",""coordinates"":[75.25,29.35]}"
195,,,2.5505037991060085E-4,29.35,75.4,-0.21119241515795373,-0.29077795942624396,"{""type"":""Point"",""coordinates"":[75.4,29.35]}"
196,,,2.599389999295106E-4,29.35,75.55,-0.21898084017965536,-0.22158850630124405,"{""type"":""Point"",""coordinates"":[75.55,29.35]}"
197,,,2.6573233377159773E-4,29.35,75.7,-0.1941727618376414,-0.22240976823700806,"{""type"":""Point"",""coordinates"":[75.7,29.35]}"
198,,,2.275725498669399E-4,29.35,75.85,-0.1558114879661136,-0.23937788075870936,"{""type"":""Point"",""coordinates"":[75.85000000000001,29.35]}"
199,,,2.3758135368558297E-4,29.35,76.0,-0.054948518673578896,-0.2840844372908274,"{""type"":""Point"",""coordinates"":[76.0,29.35]}"
200,,,2.6462444249712085E-4,29.35,76.15,0.10755453308423357,-0.35388356380992464,"{""type"":""Point"",""coordinates"":[76.15,29.35]}"
201,309.32000732421875,,2.593525193420413E-4,29.35,76.3,0.18283597297138637,-0.3758891112274592,"{""type"":""Point"",""coordinates"":[76.3,29.35]}"
202,,,2.683934923134764E-4,29.35,76.45,0.321347122059928,-0.41935529775089686,"{""type"":""Point"",""coordinates"":[76.45,29.35]}"
203,,,2.281258267370944E-4,29.35,76.6,0.3907325658533308,-0.42712473405732054,"{""type"":""Point"",""coordinates"":[76.6,29.35]}"
204,,,2.527537614521811E-4,29.35,76.75,0.4643290963437822,-0.4066738877031539,"{""type"":""Point"",""coordinates"":[76.75,29.35]}"
205,,,2.7673673720947275E-4,29.35,76.9,0.5981286704540252,-0.3879805147647858,"{""type"":""Point"",""coordinates"":[76.90000000000002,29.35]}"
206,,,2.944599016764506E-4,29.35,77.05,0.6721256593863167,-0.396591897143258,"{""type"":""Point"",""coordinates"":[77.05,29.35]}"
207,,,2.9042404766068205E-4,29.35,77.2,0.7061530980798933,-0.4053385741180844,"{""type"":""Point"",""coordinates"":[77.2,29.35]}"
208,,,2.636444183186542E-4,29.35,77.35,0.7380849964088865,-0.4659932778941261,"{""type"":""Point"",""coordinates"":[77.35,29.35]}"
209,,,2.722617471863574E-4,29.35,77.5,0.7217862361007265,-0.46454098025957735,"{""type"":""Point"",""coordinates"":[77.5,29.35]}"
210,,,2.4166467937022866E-4,29.5,74.5,-0.08164122700691227,-0.3846062878767648,"{""type"":""Point"",""coordinates"":[74.5,29.499999999999996]}"
211,317.1000061035156,,2.3949383423451555E-4,29.5,74.65,-0.06201672885153028,-0.39085425337155666,"{""type"":""Point"",""coordinates"":[74.65000000000002,29.499999999999996]}"
212,349.79998779296875,,2.1262838175977025E-4,29.5,74.8,-0.05602816277080111,-0.3989834580156539,"{""type"":""Point"",""coordinates"":[74.8,29.500000000000004]}"
213,,,2.059599402268191E-4,29.5,74.95,-0.08438001010153022,-0.40280493696530667,"{""type"":""Point"",""coordinates"":[74.95,29.500000000000004]}"
214,319.6300048828125,,2.5835512740872874E-4,29.5,75.1,-0.15915553636021076,-0.3883958929114871,"{""type"":""Point"",""coordinates"":[75.1,29.500000000000004]}"
215,,,2.2889709755911087E-4,29.5,75.25,-0.21755668653382196,-0.3413594888316262,"{""type"":""Point"",""coordinates"":[75.25,29.500000000000004]}"
216,,,2.4424221280463273E-4,29.5,75.4,-0.23132045335239823,-0.3029059840573206,"{""type"":""Point"",""coordinates"":[75.4,29.500000000000004]}"
217,,,2.537933654442515E-4,29.5,75.55,-0.23682006001472464,-0.2619534287187788,"{""type"":""Point"",""coordinates"":[75.55,29.500000000000004]}"
218,,,2.46953358841889E-4,29.5,75.7,-0.1976205699973636,-0.27750349111027184,"{""type"":""Point"",""coordinates"":[75.7,29.500000000000004]}"
219,,,2.638293511360008E-4,29.5,75.85,-0.14626796311802337,-0.30060834950870946,"{""type"":""Point"",""coordinates"":[75.85000000000001,29.500000000000004]}"
220,,,2.537342437417495E-4,29.5,76.0,-0.04376280903816222,-0.34607581098874396,"{""type"":""Point"",""coordinates"":[76.0,29.500000000000004]}"
221,,,2.5982300417624297E-4,29.5,76.15,0.10562887390454605,-0.4041266871823205,"{""type"":""Point"",""coordinates"":[76.15,29.500000000000004]}"
222,,,2.651431440325156E-4,29.5,76.3,0.18505934807989335,-0.4186805201901329,"{""type"":""Point"",""coordinates"":[76.3,29.499999999999996]}"
223,,,2.800569997245089E-4,29.5,76.45,0.34634237488110864,-0.4479733261797164,"{""type"":""Point"",""coordinates"":[76.45,29.500000000000004]}"
224,,,2.6242846693432995E-4,29.5,76.6,0.41578580207294885,-0.45601470801565375,"{""type"":""Point"",""coordinates"":[76.6,29.500000000000004]}"
225,,,2.5562350739010645E-4,29.5,76.75,0.4924585044384002,-0.438147344191869,"{""type"":""Point"",""coordinates"":[76.75,29.500000000000004]}"
226,,,2.692998721332842E-4,29.5,76.9,0.6463901857535045,-0.4309275633758969,"{""type"":""Point"",""coordinates"":[76.90000000000002,29.500000000000004]}"
227,,,3.266010939320407E-4,29.5,77.05,0.6840139514870116,-0.4750169866614871,"{""type"":""Point"",""coordinates"":[77.05,29.499999999999996]}"
228,,,2.650763877220724E-4,29.5,77.2,0.7208930883142683,-0.4802843206458621,"{""type"":""Point"",""coordinates"":[77.2,29.500000000000004]}"
229,311.20001220703125,,2.7245578713894886E-4,29.5,77.35,0.7364512887265947,-0.5302995794349247,"{""type"":""Point"",""coordinates"":[77.35,29.500000000000004]}"
230,,,2.9014975408805975E-4,29.5,77.5,0.7178871068689555,-0.526718850268258,"{""type"":""Point"",""coordinates"":[77.5,29.499999999999996]}"
231,,,2.5713633108303066E-4,29.65,74.5,-0.06680629319614832,-0.40041269792450795,"{""type"":""Point"",""coordinates"":[74.5,29.650000000000002]}"
232,,,2.2458102451452638E-4,29.65,74.65,-0.05322800543573169,-0.4073737574948205,"{""type"":""Point"",""coordinates"":[74.65000000000002,29.650000000000002]}"
233,,,2.4225043709213978E-4,29.65,74.8,-0.07896822624736366,-0.40584889584117473,"{""type"":""Point"",""coordinates"":[74.8,29.650000000000006]}"
234,,,2.0979228194173234E-4,29.65,74.95,-0.12391078538364837,-0.41059709191322324,"{""type"":""Point"",""coordinates"":[74.95,29.650000000000002]}"
235,,,2.460850677993586E-4,29.65,75.1,-0.20052143534024555,-0.3963474174340567,"{""type"":""Point"",""coordinates"":[75.1,29.650000000000002]}"
236,,,2.339838931250582E-4,29.65,75.25,-0.23512192633416917,-0.36892635623613995,"{""type"":""Point"",""coordinates"":[75.25,29.650000000000002]}"
237,,,2.4034808500961657E-4,29.65,75.4,-0.20781208475430804,-0.37680972483423025,"{""type"":""Point"",""coordinates"":[75.4,29.650000000000002]}"
238,,,2.3632927848637412E-4,29.65,75.55,-0.20984964172045392,-0.36278520226478567,"{""type"":""Point"",""coordinates"":[75.55,29.650000000000002]}"
239,,,2.46970390766556E-4,29.65,75.7,-0.1691595375537873,-0.3791884005069732,"{""type"":""Point"",""coordinates"":[75.7,29.650000000000006]}"
240,,,2.3499047031351057E-4,29.65,75.85,-0.10941324035326636,-0.40627817644013303,"{""type"":""Point"",""coordinates"":[75.85000000000001,29.650000000000002]}"
241,,,2.742906192977106E-4,29.65,76.0,0.00887017978562255,-0.4533352646562788,"{""type"":""Point"",""coordinates"":[76.0,29.650000000000006]}"
242,,,2.66381840098768E-4,29.65,76.15,0.13984891242451145,-0.4965864717960357,"{""type"":""Point"",""coordinates"":[76.15,29.650000000000002]}"
243,,,2.3778242302975047E-4,29.65,76.3,0.22215549879603916,-0.5094838784800636,"{""type"":""Point"",""coordinates"":[76.3,29.650000000000002]}"
244,,,2.733199477961367E-4,29.65,76.45,0.4048784805668724,-0.5212117837535011,"{""type"":""Point"",""coordinates"":[76.45,29.650000000000002]}"
245,,,2.8166668587237324E-4,29.65,76.6,0.4653385500113171,-0.5122938692569731,"{""type"":""Point"",""coordinates"":[76.6,29.650000000000006]}"
246,,,2.8325809549249763E-4,29.65,76.75,0.5419997235139211,-0.5037445392873551,"{""type"":""Point"",""coordinates"":[76.75,29.650000000000006]}"
247,,,2.946417249966936E-4,29.65,76.9,0.6918088191085391,-0.5092370251814525,"{""type"":""Point"",""coordinates"":[76.90000000000002,29.650000000000006]}"
248,,,2.751908418002353E-4,29.65,77.05,0.7035126494036779,-0.5670851290225982,"{""type"":""Point"",""coordinates"":[77.05,29.650000000000002]}"
249,,,2.8632820624546095E-4,29.65,77.2,0.6604587892691296,-0.5744707220130498,"{""type"":""Point"",""coordinates"":[77.2,29.650000000000006]}"
250,,,3.052235808026656E-4,29.65,77.35,0.5965010662873586,-0.5751444823212093,"{""type"":""Point"",""coordinates"":[77.35,29.650000000000006]}"
251,,,2.7752459718753344E-4,29.65,77.5,0.5689121584097545,-0.5614593830373552,"{""type"":""Point"",""coordinates"":[77.5,29.650000000000002]}"
252,,,2.2669197600976853E-4,29.8,74.5,-0.11684664421611367,-0.4186889972951677,"{""type"":""Point"",""coordinates"":[74.5,29.800000000000004]}"
253,,,2.379241068759169E-4,29.8,74.65,-0.11437200771437747,-0.4188232746389178,"{""type"":""Point"",""coordinates"":[74.65000000000002,29.799999999999997]}"
254,,,2.378971420806292E-4,29.8,74.8,-0.129758631520801,-0.4054040173689525,"{""type"":""Point"",""coordinates"":[74.8,29.800000000000004]}"
255,,,2.4560176982931783E-4,29.8,74.95,-0.1540655434131622,-0.40090097917450795,"{""type"":""Point"",""coordinates"":[74.95,29.800000000000004]}"
256,,,2.3587578983612419E-4,29.8,75.1,-0.22019001444180797,-0.38954335384898725,"{""type"":""Point"",""coordinates"":[75.1,29.800000000000004]}"
257,,,2.404415546809217E-4,29.8,75.25,-0.19532598720656505,-0.3795285019609664,"{""type"":""Point"",""coordinates"":[75.25,29.800000000000004]}"
258,313.510009765625,,2.577663443543772E-4,29.8,75.4,-0.1550485485129886,-0.39590389529863995,"{""type"":""Point"",""coordinates"":[75.4,29.800000000000004]}"
259,316.30999755859375,,2.555693757085528E-4,29.8,75.55,-0.1154146916336484,-0.40953914920488993,"{""type"":""Point"",""coordinates"":[75.55,29.800000000000004]}"
260,314.489990234375,,2.430175527267634E-4,29.8,75.7,-0.07682487501038442,-0.4232103460364872,"{""type"":""Point"",""coordinates"":[75.7,29.800000000000004]}"
261,335.8299865722656,,2.676280892818946E-4,29.8,75.85,-0.012886479828092835,-0.4487796684106191,"{""type"":""Point"",""coordinates"":[75.85000000000001,29.800000000000004]}"
262,325.5899963378906,,2.4690899383484504E-4,29.8,76.0,0.11330133212937248,-0.4919600069522857,"{""type"":""Point"",""coordinates"":[76.0,29.800000000000004]}"
263,319.79998779296875,,2.6407383570716225E-4,29.8,76.15,0.21906711988978914,-0.5334150850772859,"{""type"":""Point"",""coordinates"":[76.15,29.800000000000004]}"
264,,,2.7445821791161144E-4,29.8,76.3,0.2989051732752058,-0.5475803275903066,"{""type"":""Point"",""coordinates"":[76.3,29.800000000000004]}"
265,,,2.8581861236099033E-4,29.8,76.45,0.4596331192387474,-0.5500610676076678,"{""type"":""Point"",""coordinates"":[76.45,29.800000000000004]}"
266,,,2.885760129510921E-4,29.8,76.6,0.5092282527022892,-0.5380527396996816,"{""type"":""Point"",""coordinates"":[76.6,29.800000000000004]}"
267,,,2.651534580517155E-4,29.8,76.75,0.5443770428498586,-0.5176561468177371,"{""type"":""Point"",""coordinates"":[76.75,29.800000000000004]}"
268,,,2.6112323617709496E-4,29.8,76.9,0.6682936688264208,-0.5146945854028067,"{""type"":""Point"",""coordinates"":[76.90000000000002,29.800000000000004]}"
269,,,2.5743815481487703E-4,29.8,77.05,0.6200202855798934,-0.5293548908498552,"{""type"":""Point"",""coordinates"":[77.05,29.800000000000004]}"
270,311.6199951171875,,2.807501963211536E-4,29.8,77.2,0.5402493708663516,-0.5129577961232927,"{""type"":""Point"",""coordinates"":[77.2,29.800000000000004]}"
271,,,2.745935946684612E-4,29.8,77.35,0.3824209339088865,-0.5032803330156538,"{""type"":""Point"",""coordinates"":[77.35,29.800000000000004]}"
272,,,2.7707038678621734E-4,29.8,77.5,0.3531674616866642,-0.4876933104462094,"{""type"":""Point"",""coordinates"":[77.5,29.800000000000004]}"
273,315.25,,2.4514875378315026E-4,29.95,74.5,-0.1784751978185442,-0.4300418754418691,"{""type"":""Point"",""coordinates"":[74.5,29.95]}"
274,,,2.154200399398675E-4,29.95,74.65,-0.181541536251704,-0.4267239365312789,"{""type"":""Point"",""coordinates"":[74.65000000000002,29.95]}"
275,,,2.4045302309322903E-4,29.95,74.8,-0.19630356695916923,-0.4119385090139176,"{""type"":""Point"",""coordinates"":[74.8,29.95]}"
276,,,2.2837915696665958E-4,29.95,74.95,-0.20723903245396075,-0.4014604681067998,"{""type"":""Point"",""coordinates"":[74.95,29.95]}"
277,,,2.6492734596420697E-4,29.95,75.1,-0.21257723503642606,-0.39023610287242455,"{""type"":""Point"",""coordinates"":[75.1,29.95]}"
278,,,2.7319831523189955E-4,29.95,75.25,-0.15713730719354416,-0.38796423872311914,"{""type"":""Point"",""coordinates"":[75.25,29.95]}"
279,,,2.714326084300031E-4,29.95,75.4,-0.11640515658590529,-0.4052110784583622,"{""type"":""Point"",""coordinates"":[75.4,29.95]}"
280,,,2.3545216712777495E-4,29.95,75.55,-0.03335733215014136,-0.4480384303463831,"{""type"":""Point"",""coordinates"":[75.55,29.95]}"
281,,,2.603093415526319E-4,29.95,75.7,0.02007352179951141,-0.4657013263967302,"{""type"":""Point"",""coordinates"":[75.7,29.95]}"
282,310.6000061035156,,2.6963190064336137E-4,29.95,75.85,0.09275961120923361,-0.4880585041311051,"{""type"":""Point"",""coordinates"":[75.85000000000001,29.95]}"
283,,,2.645903403452398E-4,29.95,76.0,0.22033326029777525,-0.5306715548038483,"{""type"":""Point"",""coordinates"":[76.0,29.95]}"
284,,,2.855821751402161E-4,29.95,76.15,0.30759386685159473,-0.5701426512665219,"{""type"":""Point"",""coordinates"":[76.15,29.950000000000006]}"
285,,,2.7489875366828895E-4,29.95,76.3,0.3705729928281573,-0.5821536918481189,"{""type"":""Point"",""coordinates"":[76.3,29.95]}"
286,,,3.0122621724923404E-4,29.95,76.45,0.5073626114262478,-0.5761339300208621,"{""type"":""Point"",""coordinates"":[76.45,29.95]}"
287,,,2.457762990371282E-4,29.95,76.6,0.5606076472335391,-0.5659885307153066,"{""type"":""Point"",""coordinates"":[76.6,29.95]}"
288,,,2.648209070979818E-4,29.95,76.75,0.5858531441953446,-0.5422933267222508,"{""type"":""Point"",""coordinates"":[76.75,29.950000000000006]}"
289,,,2.9126544534454046E-4,29.95,76.9,0.6444947050677408,-0.5129706813229455,"{""type"":""Point"",""coordinates"":[76.90000000000002,29.95]}"
290,,,2.649583611453767E-4,29.95,77.05,0.5086972468429141,-0.47065873742103576,"{""type"":""Point"",""coordinates"":[77.05,29.95]}"
291,,,2.718808838181463E-4,29.95,77.2,0.4268209583229489,-0.45036013987329265,"{""type"":""Point"",""coordinates"":[77.2,29.950000000000006]}"
292,,,2.598915112082974E-4,29.95,77.35,0.22768358853128226,-0.43750104970402187,"{""type"":""Point"",""coordinates"":[77.35,29.950000000000006]}"
293,,,2.9568667736514285E-4,29.95,77.5,0.1454607559574975,-0.4236230115095775,"{""type"":""Point"",""coordinates"":[77.5,29.95]}"
294,316.3699951171875,,2.2315046421881397E-4,30.1,74.5,-0.2280872854921553,-0.40901797678735513,"{""type"":""Point"",""coordinates"":[74.5,30.099999999999998]}"
295,,,2.028166690582093E-4,30.1,74.65,-0.2250457002056969,-0.40928381880124404,"{""type"":""Point"",""coordinates"":[74.65000000000002,30.099999999999998]}"
296,314.2200012207031,,2.497476660447354E-4,30.1,74.8,-0.23237670063972468,-0.40251603722572327,"{""type"":""Point"",""coordinates"":[74.8,30.099999999999998]}"
297,322.0799865722656,,2.2061216533524538E-4,30.1,74.95,-0.229154383473926,-0.4081112656328412,"{""type"":""Point"",""coordinates"":[74.95,30.099999999999998]}"
298,318.7099914550781,,2.3826777232930992E-4,30.1,75.1,-0.1904207951492734,-0.4584313611189525,"{""type"":""Point"",""coordinates"":[75.1,30.100000000000005]}"
299,324.5199890136719,,2.443155594081849E-4,30.1,75.25,-0.13184976379076635,-0.4895636989010706,"{""type"":""Point"",""coordinates"":[75.25,30.099999999999998]}"
300,311.2300109863281,,2.722767702043322E-4,30.1,75.4,-0.08941981858677331,-0.5084974825382234,"{""type"":""Point"",""coordinates"":[75.4,30.099999999999998]}"
301,,,2.47773532163735E-4,30.1,75.55,0.029606874121559983,-0.577441777785619,"{""type"":""Point"",""coordinates"":[75.55,30.099999999999998]}"
302,321.7799987792969,,2.5509875522734685E-4,30.1,75.7,0.08917142219013638,-0.5820672253767649,"{""type"":""Point"",""coordinates"":[75.7,30.099999999999998]}"
303,,,2.6234838405548243E-4,30.1,75.85,0.14958130717277524,-0.5802632974253759,"{""type"":""Point"",""coordinates"":[75.85000000000001,30.100000000000005]}"
304,312.6700134277344,,2.6857045523899476E-4,30.1,76.0,0.2718503230147892,-0.6152238958411747,"{""type"":""Point"",""coordinates"":[76.0,30.099999999999998]}"
305,,,2.552859440137044E-4,30.1,76.15,0.3315071019861433,-0.5909237656328412,"{""type"":""Point"",""coordinates"":[76.15,30.099999999999998]}"
306,,,2.586414567034233E-4,30.1,76.3,0.3704468535052406,-0.5549028509192997,"{""type"":""Point"",""coordinates"":[76.3,30.099999999999998]}"
307,314.6499938964844,,2.9271042995048066E-4,30.1,76.45,0.4832211726241641,-0.49285518924395244,"{""type"":""Point"",""coordinates"":[76.45,30.099999999999998]}"
308,,311.010009765625,2.802746636906765E-4,30.1,76.6,0.5322914037439558,-0.47961259484291097,"{""type"":""Point"",""coordinates"":[76.6,30.100000000000005]}"
309,,,2.8415750914831796E-4,30.1,76.75,0.5578678468863171,-0.4475237005286745,"{""type"":""Point"",""coordinates"":[76.75,30.100000000000005]}"
310,,,2.801471541951584E-4,30.1,76.9,0.5617388321293725,-0.35939469933509827,"{""type"":""Point"",""coordinates"":[76.90000000000002,30.100000000000005]}"
311,,,2.7936560105879026E-4,30.1,77.05,0.37348301344447665,-0.2689840005503761,"{""type"":""Point"",""coordinates"":[77.05,30.099999999999998]}"
312,,,2.7826770445354244E-4,30.1,77.2,0.2904674020078447,-0.24531626237763296,"{""type"":""Point"",""coordinates"":[77.2,30.100000000000005]}"
313,,,2.95859875841765E-4,30.1,77.35,0.027644932932323917,-0.2788320230113136,"{""type"":""Point"",""coordinates"":[77.35,30.099999999999998]}"
314,,,3.003668247726212E-4,30.1,77.5,-0.1350056204530928,-0.32747466895315386,"{""type"":""Point"",""coordinates"":[77.5,30.099999999999998]}"
315,316.70001220703125,,2.648191919673557E-4,30.25,74.5,-0.22746743957201637,-0.3676378362708622,"{""type"":""Point"",""coordinates"":[74.5,30.25]}"
316,,,2.3803223181785777E-4,30.25,74.65,-0.21941791971524569,-0.37079979644881356,"{""type"":""Point"",""coordinates"":[74.65000000000002,30.25]}"
317,309.0299987792969,,2.300097624544488E-4,30.25,74.8,-0.19678540560934285,-0.41771786014238976,"{""type"":""Point"",""coordinates"":[74.8,30.25]}"
318,313.3599853515625,,2.684206528569646E-4,30.25,74.95,-0.18473028408156503,-0.4337416231632233,"{""type"":""Point"",""coordinates"":[74.95,30.250000000000007]}"
319,325.1600036621094,,2.6636575829815334E-4,30.25,75.1,-0.1681951820850373,-0.47344126237763295,"{""type"":""Point"",""coordinates"":[75.1,30.250000000000007]}"
320,,,2.4609963529570943E-4,30.25,75.25,-0.11715181999736364,-0.5258572373125288,"{""type"":""Point"",""coordinates"":[75.25,30.250000000000007]}"
321,,316.1499938964844,2.588575148273902E-4,30.25,75.4,-0.0853677623801761,-0.5375034232934316,"{""type"":""Point"",""coordinates"":[75.4,30.249999999999996]}"
322,313.739990234375,,2.3121207792025348E-4,30.25,75.55,0.032653884755240524,-0.6094879474904801,"{""type"":""Point"",""coordinates"":[75.55,30.249999999999996]}"
323,320.5400085449219,,2.215987875921837E-4,30.25,75.7,0.07796367208162945,-0.6351044025686056,"{""type"":""Point"",""coordinates"":[75.7,30.249999999999996]}"
324,,,2.62478122837684E-4,30.25,75.85,0.13412381476826138,-0.6323340846432579,"{""type"":""Point"",""coordinates"":[75.85000000000001,30.250000000000007]}"
325,324.04998779296875,,2.68590855131091E-4,30.25,76.0,0.26226475172572666,-0.6411017848385703,"{""type"":""Point"",""coordinates"":[76.0,30.25]}"
326,317.0199890136719,,2.6917885457855974E-4,30.25,76.15,0.3279094186094073,-0.5989241182804108,"{""type"":""Point"",""coordinates"":[76.15,30.250000000000007]}"
327,,,2.709474872234703E-4,30.25,76.3,0.3962884604930877,-0.5792741888099247,"{""type"":""Point"",""coordinates"":[76.3,30.25]}"
328,,,2.791671705166374E-4,30.25,76.45,0.5111691706710393,-0.499161477221383,"{""type"":""Point"",""coordinates"":[76.45,30.25]}"
329,,,2.7114818118211735E-4,30.25,76.6,0.5048852622509,-0.516635842455758,"{""type"":""Point"",""coordinates"":[76.6,30.250000000000007]}"
330,,,2.5035271002314273E-4,30.25,76.75,0.5035021377934351,-0.5092773762014177,"{""type"":""Point"",""coordinates"":[76.75,30.250000000000007]}"
331,,,2.585324858797344E-4,30.25,76.9,0.47707662781079613,-0.42750484744707756,"{""type"":""Point"",""coordinates"":[76.90000000000002,30.25]}"
332,,,2.8053625995846346E-4,30.25,77.05,0.2804606881406572,-0.3376356661319732,"{""type"":""Point"",""coordinates"":[77.05,30.25]}"
333,,,2.648398333684666E-4,30.25,77.2,0.17933052049742804,-0.27339853776825795,"{""type"":""Point"",""coordinates"":[77.2,30.250000000000007]}"
334,,,2.8501437676123874E-4,30.25,77.35,-0.1116423798931969,-0.27987640235159134,"{""type"":""Point"",""coordinates"":[77.35,30.25]}"
335,,,2.692948804661857E-4,30.25,77.5,-0.22622639139493306,-0.3034783581892649,"{""type"":""Point"",""coordinates"":[77.5,30.249999999999996]}"
336,319.94000244140625,,2.3646992588516054E-4,30.4,74.5,-0.19386758605639146,-0.34196509321530644,"{""type"":""Point"",""coordinates"":[74.5,30.4]}"
337,,,2.3817140277792228E-4,30.4,74.65,-0.18639722201559278,-0.3529514213403066,"{""type"":""Point"",""coordinates"":[74.65000000000002,30.4]}"
338,,,2.459345679637885E-4,30.4,74.8,-0.16241583095656503,-0.41841942535506355,"{""type"":""Point"",""coordinates"":[74.8,30.4]}"
339,,,2.5197169206053364E-4,30.4,74.95,-0.1507133569982317,-0.439818012052112,"{""type"":""Point"",""coordinates"":[74.95,30.4]}"
340,,,2.4390054608987497E-4,30.4,75.1,-0.14950960808330105,-0.47335276140107047,"{""type"":""Point"",""coordinates"":[75.1,30.4]}"
341,312.9200134277344,,2.37824018197691E-4,30.4,75.25,-0.1090734779834747,-0.5095266030894384,"{""type"":""Point"",""coordinates"":[75.25,30.4]}"
342,,,2.602565512431321E-4,30.4,75.4,-0.08706826965014139,-0.5067101697127024,"{""type"":""Point"",""coordinates"":[75.4,30.4]}"
343,313.260009765625,,2.6613166179626126E-4,30.4,75.55,0.0027585261397891376,-0.5549808402856193,"{""type"":""Point"",""coordinates"":[75.55,30.4]}"
344,,,2.5089203196202847E-4,30.4,75.7,0.04025377896096973,-0.5848019394609664,"{""type"":""Point"",""coordinates"":[75.7,30.4]}"
345,,,2.633841062746922E-4,30.4,75.85,0.08514750997225445,-0.598892922533883,"{""type"":""Point"",""coordinates"":[75.85000000000001,30.4]}"
346,312.3999938964844,,2.579465883794882E-4,30.4,76.0,0.22264784905645582,-0.6269002603160009,"{""type"":""Point"",""coordinates"":[76.0,30.4]}"
347,,,2.6304815104197986E-4,30.4,76.15,0.33616544074482396,-0.6196363985538481,"{""type"":""Point"",""coordinates"":[76.15,30.4]}"
348,,,2.566188061974936E-4,30.4,76.3,0.4163256241215601,-0.6036641763316261,"{""type"":""Point"",""coordinates"":[76.3,30.4]}"
349,,,2.863568148979386E-4,30.4,76.45,0.5479648927847546,-0.5617001328203414,"{""type"":""Point"",""coordinates"":[76.45,30.4]}"
350,,315.4100036621094,2.6997569805065107E-4,30.4,76.6,0.5290066950851017,-0.5942962970998554,"{""type"":""Point"",""coordinates"":[76.6,30.4]}"
351,,,2.719507281750254E-4,30.4,76.75,0.49504402147399046,-0.6404175129201677,"{""type"":""Point"",""coordinates"":[76.75,30.4]}"
352,,,2.527898464189226E-4,30.4,76.9,0.427078323231803,-0.5941494736406538,"{""type"":""Point"",""coordinates"":[76.90000000000002,30.4]}"
353,,,2.812021882958208E-4,30.4,77.05,0.22605835795402524,-0.5266222112708622,"{""type"":""Point"",""coordinates"":[77.05,30.4]}"
354,,313.69000244140625,2.3440975800203425E-4,30.4,77.2,0.12776564690801837,-0.4559109482500288,"{""type"":""Point"",""coordinates"":[77.2,30.4]}"
355,,,2.483448146625248E-4,30.4,77.35,-0.10156920552253722,-0.35723812381426506,"{""type"":""Point"",""coordinates"":[77.35,30.4]}"
356,,,2.2856189499220086E-4,30.4,77.5,-0.18496696485413447,-0.3603088703420428,"{""type"":""Point"",""coordinates"":[77.5,30.4]}"
357,316.1199951171875,,2.3854572078420066E-4,30.55,74.5,-0.1301485783523983,-0.36653377811113985,"{""type"":""Point"",""coordinates"":[74.5,30.55]}"
358,314.760009765625,,2.4927056576793614E-4,30.55,74.65,-0.12331976162062748,-0.3910109102725983,"{""type"":""Point"",""coordinates"":[74.65000000000002,30.55]}"
359,310.29998779296875,,2.3309512557641955E-4,30.55,74.8,-0.08742634256680805,-0.43551096452607035,"{""type"":""Point"",""coordinates"":[74.8,30.55]}"
360,,,2.4164976097978836E-4,30.55,74.95,-0.08020215365621777,-0.43273454308509807,"{""type"":""Point"",""coordinates"":[74.95,30.55]}"
361,310.92999267578125,,2.4530256662605313E-4,30.55,75.1,-0.10392177171177334,-0.43882924252086203,"{""type"":""Point"",""coordinates"":[75.1,30.55]}"
362,,,2.754433580303882E-4,30.55,75.25,-0.08304774827427337,-0.4510233885712094,"{""type"":""Point"",""coordinates"":[75.25,30.55]}"
